EID,Abstract,Year,Title
2-s2.0-85084540041,https://www.scopus.com/record/display.url?eid=2-s2.0-85084540041&origin=resultslist,2020,Customizing coaxial stacking VS<sub>2</sub>nanosheets for dual-band microwave absorption with superior performance in the C- And K<sub>u</sub>-bands
2-s2.0-85122105469,https://www.scopus.com/record/display.url?eid=2-s2.0-85122105469&origin=resultslist,2022,Infrared Photodetectors Based on 2D Materials and Nanophotonics
2-s2.0-85086242619,https://www.scopus.com/record/display.url?eid=2-s2.0-85086242619&origin=resultslist,2020,Homecare Robotic Systems for Healthcare 4.0: Visions and Enabling Technologies
2-s2.0-85104744705,https://www.scopus.com/record/display.url?eid=2-s2.0-85104744705&origin=resultslist,2021,Water-Soluble Organic Nanoparticles with Programable Intermolecular Charge Transfer for NIR-II Photothermal Anti-Bacterial Therapy
2-s2.0-85106923987,https://www.scopus.com/record/display.url?eid=2-s2.0-85106923987&origin=resultslist,2021,Synthesized soliton crystals
2-s2.0-85082574050,https://www.scopus.com/record/display.url?eid=2-s2.0-85082574050&origin=resultslist,2020,Hotel selection driven by online textual reviews: Applying a semantic partitioned sentiment dictionary and evidence theory
2-s2.0-85084706965,https://www.scopus.com/record/display.url?eid=2-s2.0-85084706965&origin=resultslist,2020,Improved Photoelectric Performance of UV Photodetector Based on ZnO Nanoparticle-Decorated BiOCl Nanosheet Arrays onto PDMS Substrate: The Heterojunction and Ti<sub>3</sub>C<sub>2</sub>T<sub>x</sub> MXene Conduction Layer
2-s2.0-85041200758,https://www.scopus.com/record/display.url?eid=2-s2.0-85041200758&origin=resultslist,2021,Privacy-Preserving Task Recommendation Services for Crowdsourcing
2-s2.0-85136700575,https://www.scopus.com/record/display.url?eid=2-s2.0-85136700575&origin=resultslist,2022,Metasurface Micro/Nano-Optical Sensors: Principles and Applications
2-s2.0-85132586336,https://www.scopus.com/record/display.url?eid=2-s2.0-85132586336&origin=resultslist,2022,Edge-Enriched Mo<sub>2</sub>TiC<sub>2</sub>T<sub>x</sub>/MoS<sub>2</sub> Heterostructure with Coupling Interface for Selective NO<sub>2</sub> Monitoring
2-s2.0-85122373269,https://www.scopus.com/record/display.url?eid=2-s2.0-85122373269&origin=resultslist,2022,Lattice Matching and Halogen Regulation for Synergistically Induced Uniform Zinc Electrodeposition by Halogenated Ti<sub>3</sub>C<sub>2</sub>MXenes
2-s2.0-85089522013,https://www.scopus.com/record/display.url?eid=2-s2.0-85089522013&origin=resultslist,2021,Recent advances and prospects of persistent luminescent materials as inner secondary self-luminous light source for photocatalytic applications
2-s2.0-85113477629,https://www.scopus.com/record/display.url?eid=2-s2.0-85113477629&origin=resultslist,2021,An oriented Ni-Co-MOF anchored on solution-free 1D CuO: A p-n heterojunction for supercapacitive energy storage
2-s2.0-85084134144,https://www.scopus.com/record/display.url?eid=2-s2.0-85084134144&origin=resultslist,2020,High hardness and fatigue resistance of CoCrFeMnNi high entropy alloy films with ultrahigh-density nanotwins
2-s2.0-85128816569,https://www.scopus.com/record/display.url?eid=2-s2.0-85128816569&origin=resultslist,2022,Rich nature of Van Hove singularities in Kagome superconductor CsV<sub>3</sub>Sb<sub>5</sub>
2-s2.0-85090082240,https://www.scopus.com/record/display.url?eid=2-s2.0-85090082240&origin=resultslist,2020,Flexible Diamond Fibers for High-Energy-Density Zinc-Ion Supercapacitors
2-s2.0-85092451800,https://www.scopus.com/record/display.url?eid=2-s2.0-85092451800&origin=resultslist,2020,Shedding Light on the Role of Misfit Strain in Controlling Core–Shell Nanocrystals
2-s2.0-85082300401,https://www.scopus.com/record/display.url?eid=2-s2.0-85082300401&origin=resultslist,2020,A Family of Hybrid IPT Topologies with near Load-Independent Output and High Tolerance to Pad Misalignment
2-s2.0-85096456897,https://www.scopus.com/record/display.url?eid=2-s2.0-85096456897&origin=resultslist,2020,Highly Solar-Reflective Structures for Daytime Radiative Cooling under High Humidity
2-s2.0-85089731508,https://www.scopus.com/record/display.url?eid=2-s2.0-85089731508&origin=resultslist,2020,The rise of aqueous rechargeable batteries with organic electrode materials
2-s2.0-85118952372,https://www.scopus.com/record/display.url?eid=2-s2.0-85118952372&origin=resultslist,2021,ZnL<sub>2</sub>-BPs Integrated Bone Scaffold under Sequential Photothermal Mediation: A Win-Win Strategy Delivering Antibacterial Therapy and Fostering Osteogenesis Thereafter
2-s2.0-85100304992,https://www.scopus.com/record/display.url?eid=2-s2.0-85100304992&origin=resultslist,2021,Investigating the Properties of Indicators and an Evolutionary Many-Objective Algorithm Using Promising Regions
2-s2.0-85102233042,https://www.scopus.com/record/display.url?eid=2-s2.0-85102233042&origin=resultslist,2021,Efficient erbium-doped thin-film lithium niobate waveguide amplifiers
2-s2.0-85084286462,https://www.scopus.com/record/display.url?eid=2-s2.0-85084286462&origin=resultslist,2020,Direction-of-Arrival Estimation of Coherent Signals via Coprime Array Interpolation
2-s2.0-85073764499,https://www.scopus.com/record/display.url?eid=2-s2.0-85073764499&origin=resultslist,2020,Fundamentals and applications of surface-enhanced Raman spectroscopy–based biosensors
2-s2.0-85088654593,https://www.scopus.com/record/display.url?eid=2-s2.0-85088654593&origin=resultslist,2020,Asymptotic and Finite-Time Cluster Synchronization of Coupled Fractional-Order Neural Networks with Time Delay
2-s2.0-85097268642,https://www.scopus.com/record/display.url?eid=2-s2.0-85097268642&origin=resultslist,2021,"Highly Uniform, Self-Assembled AlGaN Nanowires for Self-Powered Solar-Blind Photodetector with Fast-Response Speed and High Responsivity"
2-s2.0-85126146609,https://www.scopus.com/record/display.url?eid=2-s2.0-85126146609&origin=resultslist,2022,Fully distributed observer-based consensus protocol: Adaptive dynamic event-triggered schemes
2-s2.0-85078927748,https://www.scopus.com/record/display.url?eid=2-s2.0-85078927748&origin=resultslist,2020,Assessing digital multimodal composing in second language writing: Towards a process-based model
2-s2.0-85145911135,https://www.scopus.com/record/display.url?eid=2-s2.0-85145911135&origin=resultslist,2023,Ultrapure green organic light-emitting diodes based on highly distorted fused π-conjugated molecular design
2-s2.0-85078264218,https://www.scopus.com/record/display.url?eid=2-s2.0-85078264218&origin=resultslist,2020,Raman lasing and soliton mode-locking in lithium niobate microresonators
2-s2.0-85089244203,https://www.scopus.com/record/display.url?eid=2-s2.0-85089244203&origin=resultslist,2020,Almost Sure Stability of Nonlinear Systems under Random and Impulsive Sequential Attacks
2-s2.0-85108850044,https://www.scopus.com/record/display.url?eid=2-s2.0-85108850044&origin=resultslist,2021,Organic Semiconducting Macromolecular Dyes for NIR-II Photoacoustic Imaging and Photothermal Therapy
2-s2.0-85106457071,https://www.scopus.com/record/display.url?eid=2-s2.0-85106457071&origin=resultslist,2021,Evolutionary Multiobjective Optimization Driven by Generative Adversarial Networks (GANs)
2-s2.0-85087331185,https://www.scopus.com/record/display.url?eid=2-s2.0-85087331185&origin=resultslist,2020,Recent progress on flexible nanogenerators toward self-powered systems
2-s2.0-85076911728,https://www.scopus.com/record/display.url?eid=2-s2.0-85076911728&origin=resultslist,2020,Flexible Quasi-2D Perovskite/IGZO Phototransistors for Ultrasensitive and Broadband Photodetection
2-s2.0-85121733713,https://www.scopus.com/record/display.url?eid=2-s2.0-85121733713&origin=resultslist,2021,A Channel-Fused Dense Convolutional Network for EEG-Based Emotion Recognition
2-s2.0-85103407994,https://www.scopus.com/record/display.url?eid=2-s2.0-85103407994&origin=resultslist,2021,"Sub-thermionic, ultra-high-gain organic transistors and circuits"
2-s2.0-85091000514,https://www.scopus.com/record/display.url?eid=2-s2.0-85091000514&origin=resultslist,2020,3D printed rGO/CNT microlattice aerogel for a dendrite-free sodium metal anode
2-s2.0-85093872411,https://www.scopus.com/record/display.url?eid=2-s2.0-85093872411&origin=resultslist,2020,Lifecycle of light-absorbing carbonaceous aerosols in the atmosphere
2-s2.0-85118596838,https://www.scopus.com/record/display.url?eid=2-s2.0-85118596838&origin=resultslist,2022,RRNet: Relational Reasoning Network with Parallel Multiscale Attention for Salient Object Detection in Optical Remote Sensing Images
2-s2.0-85103437008,https://www.scopus.com/record/display.url?eid=2-s2.0-85103437008&origin=resultslist,2021,HDR-GAN: HDR Image Reconstruction from Multi-Exposed LDR Images with Large Motions
2-s2.0-85078304227,https://www.scopus.com/record/display.url?eid=2-s2.0-85078304227&origin=resultslist,2020,Decellularized tissue engineered hyaline cartilage graft for articular cartilage repair
2-s2.0-85138458666,https://www.scopus.com/record/display.url?eid=2-s2.0-85138458666&origin=resultslist,2022,Good Publication Practice (GPP) Guidelines for Company-Sponsored Biomedical Research: 2022 Update
2-s2.0-85091989179,https://www.scopus.com/record/display.url?eid=2-s2.0-85091989179&origin=resultslist,2020,DeepFaceD: Deep Generation of Face Images from Sketchesrawing
2-s2.0-85099179534,https://www.scopus.com/record/display.url?eid=2-s2.0-85099179534&origin=resultslist,2021,A Two-Timescale Duplex Neurodynamic Approach to Mixed-Integer Optimization
2-s2.0-85101616264,https://www.scopus.com/record/display.url?eid=2-s2.0-85101616264&origin=resultslist,2021,Enhanced mechanical properties and corrosion resistance of 316L stainless steel by pre-forming a gradient nanostructured surface layer and annealing
2-s2.0-85072524176,https://www.scopus.com/record/display.url?eid=2-s2.0-85072524176&origin=resultslist,2020,Stabilization of probabilistic Boolean networks via pinning control strategy
2-s2.0-85128312144,https://www.scopus.com/record/display.url?eid=2-s2.0-85128312144&origin=resultslist,2022,Uniting tensile ductility with ultrahigh strength via composition undulation
2-s2.0-85103339893,https://www.scopus.com/record/display.url?eid=2-s2.0-85103339893&origin=resultslist,2021,Non-linear associations between built environment and active travel for working and shopping: An extreme gradient boosting approach
2-s2.0-85091590600,https://www.scopus.com/record/display.url?eid=2-s2.0-85091590600&origin=resultslist,2020,Cooperative Coevolutionary Bare-Bones Particle Swarm Optimization with Function Independent Decomposition for Large-Scale Supply Chain Network Design with Uncertainties
2-s2.0-85104987642,https://www.scopus.com/record/display.url?eid=2-s2.0-85104987642&origin=resultslist,2021,Hydrogen Bonding in Self-Healing Elastomers
2-s2.0-85124598183,https://www.scopus.com/record/display.url?eid=2-s2.0-85124598183&origin=resultslist,2022,Negative Permittivity Behavior in Flexible Carbon Nanofibers-Polydimethylsiloxane Films
2-s2.0-85094220742,https://www.scopus.com/record/display.url?eid=2-s2.0-85094220742&origin=resultslist,2020,Enhancing the Performance of a Battery-Supercapacitor Hybrid Energy Device through Narrowing the Capacitance Difference between Two Electrodes via the Utilization of 2D MOF-Nanosheet-Derived Ni@Nitrogen-Doped-Carbon Core-Shell Rings as Both Negative and Positive Electrodes
2-s2.0-85111949710,https://www.scopus.com/record/display.url?eid=2-s2.0-85111949710&origin=resultslist,2021,Minimax and Biobjective Portfolio Selection Based on Collaborative Neurodynamic Optimization
2-s2.0-85077144742,https://www.scopus.com/record/display.url?eid=2-s2.0-85077144742&origin=resultslist,2020,"Freestanding, Hierarchical, and Porous Bilayered Na<sub>x</sub>V<sub>2</sub>O<sub>5</sub>· nH<sub>2</sub>O/rGO/CNT Composites as High-Performance Cathode Materials for Nonaqueous K-Ion Batteries and Aqueous Zinc-Ion Batteries"
2-s2.0-85115395122,https://www.scopus.com/record/display.url?eid=2-s2.0-85115395122&origin=resultslist,2021,Reactive wear protection through strong and deformable oxide nanocomposite surfaces
2-s2.0-85068792379,https://www.scopus.com/record/display.url?eid=2-s2.0-85068792379&origin=resultslist,2020,How do enterprise social media affordances affect social network ties and job performance?
2-s2.0-85079352574,https://www.scopus.com/record/display.url?eid=2-s2.0-85079352574&origin=resultslist,2020,Defect properties in a VTaCrW equiatomic high entropy alloy (HEA) with the body centered cubic (bcc) structure
2-s2.0-85106514067,https://www.scopus.com/record/display.url?eid=2-s2.0-85106514067&origin=resultslist,2021,An Effective Knowledge Transfer Approach for Multiobjective Multitasking Optimization
2-s2.0-85116739725,https://www.scopus.com/record/display.url?eid=2-s2.0-85116739725&origin=resultslist,2022,"Sulfur-modified chitosan derived N,S-co-doped carbon as a bifunctional material for adsorption and catalytic degradation sulfamethoxazole by persulfate"
2-s2.0-85173613729,https://www.scopus.com/record/display.url?eid=2-s2.0-85173613729&origin=resultslist,2022,Metal–Organic Frameworks Constructed from Iron-Series Elements for Supercapacitors
2-s2.0-85104912252,https://www.scopus.com/record/display.url?eid=2-s2.0-85104912252&origin=resultslist,2021,Fine-Tuning Radical/Nonradical Pathways on Graphene by Porous Engineering and Doping Strategies
2-s2.0-85089617490,https://www.scopus.com/record/display.url?eid=2-s2.0-85089617490&origin=resultslist,2020,Intramolecular Hydrogen Bonding-Based Topology Regulation of Two-Dimensional Covalent Organic Frameworks
2-s2.0-85099837089,https://www.scopus.com/record/display.url?eid=2-s2.0-85099837089&origin=resultslist,2021,Regulation of extracellular bioactive cations in bone tissue microenvironment induces favorable osteoimmune conditions to accelerate in situ bone regeneration
2-s2.0-85111729297,https://www.scopus.com/record/display.url?eid=2-s2.0-85111729297&origin=resultslist,2021,Reduced Reference Perceptual Quality Model with Application to Rate Control for Video-Based Point Cloud Compression
2-s2.0-85101461072,https://www.scopus.com/record/display.url?eid=2-s2.0-85101461072&origin=resultslist,2021,Vibration Control for Spatial Aerial Refueling Hoses with Bounded Actuators
2-s2.0-85078794779,https://www.scopus.com/record/display.url?eid=2-s2.0-85078794779&origin=resultslist,2020,Bioinspired footed soft robot with unidirectional all-terrain mobility
2-s2.0-85100731537,https://www.scopus.com/record/display.url?eid=2-s2.0-85100731537&origin=resultslist,2021,Offloading Time Optimization via Markov Decision Process in Mobile-Edge Computing
2-s2.0-85132746758,https://www.scopus.com/record/display.url?eid=2-s2.0-85132746758&origin=resultslist,2022,Fractal Analysis on Pore Structure and Modeling of Hydration of Magnesium Phosphate Cement Paste
2-s2.0-85104357741,https://www.scopus.com/record/display.url?eid=2-s2.0-85104357741&origin=resultslist,2021,DeepOPF: A deep neural network approach for security-constrained DC optimal power flow
2-s2.0-85122514669,https://www.scopus.com/record/display.url?eid=2-s2.0-85122514669&origin=resultslist,2022,Value iteration and adaptive optimal output regulation with assured convergence rate
2-s2.0-85089458558,https://www.scopus.com/record/display.url?eid=2-s2.0-85089458558&origin=resultslist,2020,"Chirality Transfer from Sub-Nanometer Biochemical Molecules to Sub-Micrometer Plasmonic Metastructures: Physiochemical Mechanisms, Biosensing, and Bioimaging Opportunities"
2-s2.0-85090907980,https://www.scopus.com/record/display.url?eid=2-s2.0-85090907980&origin=resultslist,2020,Finite Control Set Model Predictive Control for LCL-Filtered Grid-Tied Inverter with Minimum Sensors
2-s2.0-85122143362,https://www.scopus.com/record/display.url?eid=2-s2.0-85122143362&origin=resultslist,2021,Polysaccharide-Based Biomaterials in Tissue Engineering: A Review
2-s2.0-85106473284,https://www.scopus.com/record/display.url?eid=2-s2.0-85106473284&origin=resultslist,2021,A flexible multiplexed immunosensor for point-of-care in situ wound monitoring
2-s2.0-85130615572,https://www.scopus.com/record/display.url?eid=2-s2.0-85130615572&origin=resultslist,2022,The Emergence of 2D MXenes Based Zn-Ion Batteries: Recent Development and Prospects
2-s2.0-85103777029,https://www.scopus.com/record/display.url?eid=2-s2.0-85103777029&origin=resultslist,2021,Direct Harmonic Current Control Scheme for Dual Three-Phase PMSM Drive System
2-s2.0-85078339160,https://www.scopus.com/record/display.url?eid=2-s2.0-85078339160&origin=resultslist,2020,A statistical damage constitutive model considering whole joint shear deformation
2-s2.0-85099969379,https://www.scopus.com/record/display.url?eid=2-s2.0-85099969379&origin=resultslist,2021,Confining Aqueous Zn-Br Halide Redox Chemistry by Ti<sub>3</sub>C<sub>2</sub>T<sub>X</sub>MXene
2-s2.0-85090856220,https://www.scopus.com/record/display.url?eid=2-s2.0-85090856220&origin=resultslist,2020,Highly Efficient MXene-Coated Flame Retardant Cotton Fabric for Electromagnetic Interference Shielding
2-s2.0-85084695384,https://www.scopus.com/record/display.url?eid=2-s2.0-85084695384&origin=resultslist,2020,Impulsive control of nonlinear systems with time-varying delay and applications
2-s2.0-85106247177,https://www.scopus.com/record/display.url?eid=2-s2.0-85106247177&origin=resultslist,2021,CEO early-life disaster experience and stock price crash risk
2-s2.0-85104826021,https://www.scopus.com/record/display.url?eid=2-s2.0-85104826021&origin=resultslist,2021,A Highly Stable and Durable Capacitive Strain Sensor Based on Dynamically Super-Tough Hydro/Organo-Gels
2-s2.0-85078387998,https://www.scopus.com/record/display.url?eid=2-s2.0-85078387998&origin=resultslist,2020,Molecular Design of Bioorthogonal Probes and Imaging Reagents Derived from Photofunctional Transition Metal Complexes
2-s2.0-85123632486,https://www.scopus.com/record/display.url?eid=2-s2.0-85123632486&origin=resultslist,2022,A review of microphase separation of polyurethane: Characterization and applications
2-s2.0-85076620043,https://www.scopus.com/record/display.url?eid=2-s2.0-85076620043&origin=resultslist,2020,Electrochemical and tribocorrosion performances of CrMoSiCN coating on Ti-6Al-4V titanium alloy in artificial seawater
2-s2.0-85096742629,https://www.scopus.com/record/display.url?eid=2-s2.0-85096742629&origin=resultslist,2021,Multifunctional Features of Organic Charge-Transfer Complexes: Advances and Perspectives
2-s2.0-85094638032,https://www.scopus.com/record/display.url?eid=2-s2.0-85094638032&origin=resultslist,2020,Hyperbolic visual embedding learning for zero-shot recognition
2-s2.0-85089289090,https://www.scopus.com/record/display.url?eid=2-s2.0-85089289090&origin=resultslist,2020,Rational Control of Charge Transfer Excitons Toward High-Contrast Reversible Mechanoresponsive Luminescent Switching
2-s2.0-85079347365,https://www.scopus.com/record/display.url?eid=2-s2.0-85079347365&origin=resultslist,2020,An ultraflexible polyurethane yarn-based wearable strain sensor with a polydimethylsiloxane infiltrated multilayer sheath for smart textiles
2-s2.0-85085249134,https://www.scopus.com/record/display.url?eid=2-s2.0-85085249134&origin=resultslist,2020,Mechanical properties and deformation mechanisms of a novel austenite-martensite dual phase steel
2-s2.0-85091095435,https://www.scopus.com/record/display.url?eid=2-s2.0-85091095435&origin=resultslist,2021,Dynamic siloxane materials: From molecular engineering to emerging applications
2-s2.0-85080985230,https://www.scopus.com/record/display.url?eid=2-s2.0-85080985230&origin=resultslist,2020,Wearable and flexible thin film thermoelectric module for multi-scale energy harvesting
2-s2.0-85118701811,https://www.scopus.com/record/display.url?eid=2-s2.0-85118701811&origin=resultslist,2021,"A systematic review of blockchain scalability: Issues, solutions, analysis and future research"
2-s2.0-85107576722,https://www.scopus.com/record/display.url?eid=2-s2.0-85107576722&origin=resultslist,2021,Highly Sensitive Pseudocapacitive Iontronic Pressure Sensor with Broad Sensing Range
2-s2.0-85095549944,https://www.scopus.com/record/display.url?eid=2-s2.0-85095549944&origin=resultslist,2020,Learning light field angular super-resolution via a geometry-aware network
2-s2.0-85088149919,https://www.scopus.com/record/display.url?eid=2-s2.0-85088149919&origin=resultslist,2020,Crystal–Glass High-Entropy Nanocomposites with Near Theoretical Compressive Strength and Large Deformability
2-s2.0-85093876076,https://www.scopus.com/record/display.url?eid=2-s2.0-85093876076&origin=resultslist,2020,Crystal phase control of gold nanomaterials by wet-chemical synthesis
2-s2.0-85082645492,https://www.scopus.com/record/display.url?eid=2-s2.0-85082645492&origin=resultslist,2020,Rebooting data-driven soft-sensors in process industries: A review of kernel methods
2-s2.0-85114924232,https://www.scopus.com/record/display.url?eid=2-s2.0-85114924232&origin=resultslist,2021,Overview of refractive index sensors comprising photonic crystal fibers based on the surface plasmon resonance effect
2-s2.0-85090120995,https://www.scopus.com/record/display.url?eid=2-s2.0-85090120995&origin=resultslist,2020,Hierarchical regression network for spectral reconstruction from RGB images
2-s2.0-85074222256,https://www.scopus.com/record/display.url?eid=2-s2.0-85074222256&origin=resultslist,2020,Experimental investigation into the effects of different metabolic rates of body movement on thermal comfort
2-s2.0-85079093992,https://www.scopus.com/record/display.url?eid=2-s2.0-85079093992&origin=resultslist,2020,A comprehensive study and comparison of core technologies for MPEG 3-D point cloud compression
2-s2.0-85101459314,https://www.scopus.com/record/display.url?eid=2-s2.0-85101459314&origin=resultslist,2021,Wireless Communication Based on Information Metasurfaces
2-s2.0-85079351646,https://www.scopus.com/record/display.url?eid=2-s2.0-85079351646&origin=resultslist,2020,A zinc battery with ultra-flat discharge plateau through phase transition mechanism
2-s2.0-85129567120,https://www.scopus.com/record/display.url?eid=2-s2.0-85129567120&origin=resultslist,2022,A high-entropy alloy with dislocation-precipitate skeleton for ultrastrength and ductility
2-s2.0-85106449486,https://www.scopus.com/record/display.url?eid=2-s2.0-85106449486&origin=resultslist,2021,"DOPO-Decorated Two-Dimensional MXene Nanosheets for Flame-Retardant, Ultraviolet-Protective, and Reinforced Polylactide Composites"
2-s2.0-85118306048,https://www.scopus.com/record/display.url?eid=2-s2.0-85118306048&origin=resultslist,2021,Investigation into the Phase–Activity Relationship of MnO<sub>2</sub> Nanomaterials toward Ozone-Assisted Catalytic Oxidation of Toluene
2-s2.0-85092397769,https://www.scopus.com/record/display.url?eid=2-s2.0-85092397769&origin=resultslist,2020,An Ester-Substituted Semiconducting Polymer with Efficient Nonradiative Decay Enhances NIR-II Photoacoustic Performance for Monitoring of Tumor Growth
2-s2.0-85055156365,https://www.scopus.com/record/display.url?eid=2-s2.0-85055156365&origin=resultslist,2020,Evolutionary Many-Objective Optimization Based on Adversarial Decomposition
2-s2.0-85080121307,https://www.scopus.com/record/display.url?eid=2-s2.0-85080121307&origin=resultslist,2020,Surface plasmon resonance sensor based on photonic crystal fiber with indium tin oxide film
2-s2.0-85119918741,https://www.scopus.com/record/display.url?eid=2-s2.0-85119918741&origin=resultslist,2021,High entropy alloys as electrode material for supercapacitors: A review
2-s2.0-85094837042,https://www.scopus.com/record/display.url?eid=2-s2.0-85094837042&origin=resultslist,2020,End-To-End Learning Local Multi-View Descriptors for 3D Point Clouds
2-s2.0-85119267886,https://www.scopus.com/record/display.url?eid=2-s2.0-85119267886&origin=resultslist,2022,Anomalous precipitate-size-dependent ductility in multicomponent high-entropy alloys with dense nanoscale precipitates
2-s2.0-85120649589,https://www.scopus.com/record/display.url?eid=2-s2.0-85120649589&origin=resultslist,2021,"Design of ultra-stretchable, highly adhesive and self-healable hydrogels: Via tannic acid-enabled dynamic interactions"
2-s2.0-85096610966,https://www.scopus.com/record/display.url?eid=2-s2.0-85096610966&origin=resultslist,2021,Dockless bike-sharing as a feeder mode of metro commute? The role of the feeder-related built environment: Analytical framework and empirical evidence
2-s2.0-85098479311,https://www.scopus.com/record/display.url?eid=2-s2.0-85098479311&origin=resultslist,2020,Long-distance ranging with high precision using a soliton microcomb
2-s2.0-85077663151,https://www.scopus.com/record/display.url?eid=2-s2.0-85077663151&origin=resultslist,2020,Omnichannel retailers’ return policy strategies in the presence of competition
2-s2.0-85147308591,https://www.scopus.com/record/display.url?eid=2-s2.0-85147308591&origin=resultslist,2023,Covalent Organic Frameworks: Recent Progress in Biomedical Applications
2-s2.0-85102310436,https://www.scopus.com/record/display.url?eid=2-s2.0-85102310436&origin=resultslist,2021,Band Representation-Based Semi-Supervised Low-Light Image Enhancement: Bridging the Gap between Signal Fidelity and Perceptual Quality
2-s2.0-85085155663,https://www.scopus.com/record/display.url?eid=2-s2.0-85085155663&origin=resultslist,2020,"Green synthesis of MNO nanoparticles using abutilon indicum leaf extract for biological, photocatalytic, and adsorption activities"
2-s2.0-85128281106,https://www.scopus.com/record/display.url?eid=2-s2.0-85128281106&origin=resultslist,2022,Measuring and Computing Cognitive Statuses of Construction Workers Based on Electroencephalogram: A Critical Review
2-s2.0-85087811823,https://www.scopus.com/record/display.url?eid=2-s2.0-85087811823&origin=resultslist,2020,"Crystallized Monolayer Semiconductor for Ohmic Contact Resistance, High Intrinsic Gain, and High Current Density"
2-s2.0-85081332743,https://www.scopus.com/record/display.url?eid=2-s2.0-85081332743&origin=resultslist,2020,2D Layered Graphene Oxide Films Integrated with Micro-Ring Resonators for Enhanced Nonlinear Optics
2-s2.0-85071536580,https://www.scopus.com/record/display.url?eid=2-s2.0-85071536580&origin=resultslist,2020,A carbon dots-based fluorescent probe for turn-on sensing of ampicillin
2-s2.0-85083800951,https://www.scopus.com/record/display.url?eid=2-s2.0-85083800951&origin=resultslist,2020,Insights into the Storage Mechanism of Layered VS<sub>2</sub> Cathode in Alkali Metal-Ion Batteries
2-s2.0-85120874273,https://www.scopus.com/record/display.url?eid=2-s2.0-85120874273&origin=resultslist,2022,Intelligent Event-Based Fuzzy Dynamic Positioning Control of Nonlinear Unmanned Marine Vehicles Under DoS Attack
2-s2.0-85055679290,https://www.scopus.com/record/display.url?eid=2-s2.0-85055679290&origin=resultslist,2020,Resilient Control of Wireless Networked Control System under Denial-of-Service Attacks: A Cross-Layer Design Approach
2-s2.0-85111951096,https://www.scopus.com/record/display.url?eid=2-s2.0-85111951096&origin=resultslist,2021,Identifying Autism Spectrum Disorder from Resting-State fMRI Using Deep Belief Network
2-s2.0-85134588352,https://www.scopus.com/record/display.url?eid=2-s2.0-85134588352&origin=resultslist,2022,"Heterostructured stainless steel: Properties, current trends, and future perspectives"
2-s2.0-85095779212,https://www.scopus.com/record/display.url?eid=2-s2.0-85095779212&origin=resultslist,2020,The relationship between government trust and preventive behaviors during the COVID-19 pandemic in China: Exploring the roles of knowledge and negative emotion
2-s2.0-85086499548,https://www.scopus.com/record/display.url?eid=2-s2.0-85086499548&origin=resultslist,2020,PHDFS: Optimizing I/O performance of HDFS in deep learning cloud computing platform
2-s2.0-85124271299,https://www.scopus.com/record/display.url?eid=2-s2.0-85124271299&origin=resultslist,2022,A highly distorted ultraelastic chemically complex Elinvar alloy
2-s2.0-85079643462,https://www.scopus.com/record/display.url?eid=2-s2.0-85079643462&origin=resultslist,2020,Validity of the brief resilience scale and brief resilient coping scale in a Chinese sample
2-s2.0-85100599573,https://www.scopus.com/record/display.url?eid=2-s2.0-85100599573&origin=resultslist,2021,Organic Materials as Electrodes in Potassium-Ion Batteries
2-s2.0-85078678874,https://www.scopus.com/record/display.url?eid=2-s2.0-85078678874&origin=resultslist,2020,Recent developments in carbon nitride based films for photoelectrochemical water splitting
2-s2.0-85115367568,https://www.scopus.com/record/display.url?eid=2-s2.0-85115367568&origin=resultslist,2021,Expanding the Toolbox of Inorganic Mechanoluminescence Materials
2-s2.0-85089343041,https://www.scopus.com/record/display.url?eid=2-s2.0-85089343041&origin=resultslist,2020,A Noninvasive Blood Glucose Monitoring System Based on Smartphone PPG Signal Processing and Machine Learning
2-s2.0-85091905852,https://www.scopus.com/record/display.url?eid=2-s2.0-85091905852&origin=resultslist,2020,Preparation of Bi-based photocatalysts in the form of powdered particles and thin films: A review
2-s2.0-85099752974,https://www.scopus.com/record/display.url?eid=2-s2.0-85099752974&origin=resultslist,2021,Ultrathin Amorphous/Crystalline Heterophase Rh and Rh Alloy Nanosheets as Tandem Catalysts for Direct Indole Synthesis
2-s2.0-85097751595,https://www.scopus.com/record/display.url?eid=2-s2.0-85097751595&origin=resultslist,2021,Examining gifting behavior on live streaming platforms: An identity-based motivation model
2-s2.0-85133879601,https://www.scopus.com/record/display.url?eid=2-s2.0-85133879601&origin=resultslist,2022,Light-induced charged slippery surfaces
2-s2.0-85127787456,https://www.scopus.com/record/display.url?eid=2-s2.0-85127787456&origin=resultslist,2022,"Klebsiella species: Taxonomy, hypervirulence and multidrug resistance"
2-s2.0-85092592633,https://www.scopus.com/record/display.url?eid=2-s2.0-85092592633&origin=resultslist,2020,Towards Unsupervised Deep Image Enhancement with Generative Adversarial Network
2-s2.0-85133683156,https://www.scopus.com/record/display.url?eid=2-s2.0-85133683156&origin=resultslist,2023,Resilient Cooperative Output Regulation for Nonlinear Multiagent Systems Under DoS Attacks
2-s2.0-85050964718,https://www.scopus.com/record/display.url?eid=2-s2.0-85050964718&origin=resultslist,2020,Formation Control of Multiple Mobile Robots Incorporating an Extended State Observer and Distributed Model Predictive Approach
